% 1. Title: NLTK Database
% Group Project: Classifying Radical Ideologies
%
% 2. Sources:
%      (a) Members: L. Hiller, D. Stier
%      (b) University of Tübingen
%      (c) Date: August, 2016
%

@relation rad-nor
@attribute class {nor,rad}
@attribute num_sent numeric
@attribute av_sent_len_words numeric
@attribute av_sent_len_chars numeric
@attribute sent_len_dist_words3 numeric
@attribute sent_len_dist_words4 numeric
@attribute sent_len_dist_words5 numeric
@attribute sent_len_dist_words6 numeric
@attribute sent_len_dist_words7 numeric
@attribute sent_len_dist_words8 numeric
@attribute sent_len_dist_words9 numeric
@attribute sent_len_dist_words10 numeric
@attribute sent_len_dist_words11 numeric
@attribute sent_len_dist_words12 numeric
@attribute sent_len_dist_words13 numeric
@attribute sent_len_dist_words14 numeric
@attribute sent_len_dist_words15 numeric
@attribute sent_len_dist_words16 numeric
@attribute sent_len_dist_words17 numeric
@attribute sent_len_dist_words18 numeric
@attribute sent_len_dist_words19 numeric
@attribute sent_len_dist_words20 numeric
@attribute sent_len_dist_words21 numeric
@attribute sent_len_dist_words22 numeric
@attribute sent_len_dist_words23 numeric
@attribute sent_len_dist_words24 numeric
@attribute sent_len_dist_words25 numeric
@attribute sent_len_dist_words26 numeric
@attribute sent_len_dist_words27 numeric
@attribute sent_len_dist_words28 numeric
@attribute sent_len_dist_words29 numeric
@attribute sent_len_dist_words30 numeric
@attribute sent_len_dist_words31 numeric
@attribute sent_len_dist_words32 numeric
@attribute sent_len_dist_chars29 numeric
@attribute sent_len_dist_chars30 numeric
@attribute sent_len_dist_chars31 numeric
@attribute sent_len_dist_chars32 numeric
@attribute sent_len_dist_chars33 numeric
@attribute sent_len_dist_chars34 numeric
@attribute sent_len_dist_chars35 numeric
@attribute sent_len_dist_chars36 numeric
@attribute sent_len_dist_chars37 numeric
@attribute sent_len_dist_chars38 numeric
@attribute sent_len_dist_chars39 numeric
@attribute sent_len_dist_chars40 numeric
@attribute sent_len_dist_chars41 numeric
@attribute sent_len_dist_chars42 numeric
@attribute sent_len_dist_chars43 numeric
@attribute sent_len_dist_chars44 numeric
@attribute sent_len_dist_chars45 numeric
@attribute sent_len_dist_chars46 numeric
@attribute sent_len_dist_chars47 numeric
@attribute sent_len_dist_chars48 numeric
@attribute sent_len_dist_chars49 numeric
@attribute sent_len_dist_chars50 numeric
@attribute sent_len_dist_chars51 numeric
@attribute sent_len_dist_chars52 numeric
@attribute sent_len_dist_chars53 numeric
@attribute sent_len_dist_chars54 numeric
@attribute sent_len_dist_chars55 numeric
@attribute sent_len_dist_chars56 numeric
@attribute sent_len_dist_chars57 numeric
@attribute sent_len_dist_chars58 numeric
@attribute sent_len_dist_chars59 numeric
@attribute sent_len_dist_chars60 numeric
@attribute sent_len_dist_chars61 numeric
@attribute sent_len_dist_chars62 numeric
@attribute sent_len_dist_chars63 numeric
@attribute sent_len_dist_chars64 numeric
@attribute sent_len_dist_chars65 numeric
@attribute sent_len_dist_chars66 numeric
@attribute sent_len_dist_chars67 numeric
@attribute sent_len_dist_chars68 numeric
@attribute sent_len_dist_chars69 numeric
@attribute sent_len_dist_chars70 numeric
@attribute sent_len_dist_chars71 numeric
@attribute sent_len_dist_chars72 numeric
@attribute sent_len_dist_chars73 numeric
@attribute sent_len_dist_chars74 numeric
@attribute sent_len_dist_chars75 numeric
@attribute sent_len_dist_chars76 numeric
@attribute sent_len_dist_chars77 numeric
@attribute sent_len_dist_chars78 numeric
@attribute sent_len_dist_chars79 numeric
@attribute sent_len_dist_chars80 numeric
@attribute sent_len_dist_chars81 numeric
@attribute sent_len_dist_chars82 numeric
@attribute sent_len_dist_chars83 numeric
@attribute sent_len_dist_chars84 numeric
@attribute sent_len_dist_chars85 numeric
@attribute sent_len_dist_chars86 numeric
@attribute sent_len_dist_chars87 numeric
@attribute sent_len_dist_chars88 numeric
@attribute sent_len_dist_chars89 numeric
@attribute sent_len_dist_chars90 numeric
@attribute sent_len_dist_chars91 numeric
@attribute sent_len_dist_chars92 numeric
@attribute sent_len_dist_chars93 numeric
@attribute sent_len_dist_chars94 numeric
@attribute sent_len_dist_chars95 numeric
@attribute sent_len_dist_chars96 numeric
@attribute sent_len_dist_chars97 numeric
@attribute sent_len_dist_chars98 numeric
@attribute sent_len_dist_chars99 numeric
@attribute sent_len_dist_chars100 numeric
@attribute sent_len_dist_chars101 numeric
@attribute sent_len_dist_chars102 numeric
@attribute sent_len_dist_chars103 numeric
@attribute sent_len_dist_chars104 numeric
@attribute sent_len_dist_chars105 numeric
@attribute sent_len_dist_chars106 numeric
@attribute sent_len_dist_chars107 numeric
@attribute sent_len_dist_chars108 numeric
@attribute sent_len_dist_chars109 numeric
@attribute sent_len_dist_chars110 numeric
@attribute sent_len_dist_chars111 numeric
@attribute sent_len_dist_chars112 numeric
@attribute sent_len_dist_chars113 numeric
@attribute sent_len_dist_chars114 numeric
@attribute sent_len_dist_chars115 numeric
@attribute sent_len_dist_chars116 numeric
@attribute sent_len_dist_chars117 numeric
@attribute sent_len_dist_chars118 numeric
@attribute sent_len_dist_chars119 numeric
@attribute sent_len_dist_chars120 numeric
@attribute sent_len_dist_chars121 numeric
@attribute sent_len_dist_chars122 numeric
@attribute sent_len_dist_chars123 numeric
@attribute sent_len_dist_chars124 numeric
@attribute sent_len_dist_chars125 numeric
@attribute sent_len_dist_chars126 numeric
@attribute sent_len_dist_chars127 numeric
@attribute sent_len_dist_chars128 numeric
@attribute sent_len_dist_chars129 numeric
@attribute sent_len_dist_chars130 numeric
@attribute sent_len_dist_chars131 numeric
@attribute sent_len_dist_chars132 numeric
@attribute sent_len_dist_chars133 numeric
@attribute sent_len_dist_chars134 numeric
@attribute sent_len_dist_chars135 numeric
@attribute sent_len_dist_chars136 numeric
@attribute sent_len_dist_chars137 numeric
@attribute sent_len_dist_chars138 numeric
@attribute sent_len_dist_chars139 numeric
@attribute sent_len_dist_chars140 numeric
@attribute sent_len_dist_chars141 numeric
@attribute sent_len_dist_chars142 numeric
@attribute sent_len_dist_chars143 numeric
@attribute sent_len_dist_chars144 numeric
@attribute sent_len_dist_chars145 numeric
@attribute sent_len_dist_chars146 numeric
@attribute sent_len_dist_chars147 numeric
@attribute sent_len_dist_chars148 numeric
@attribute num_word numeric
@attribute num_word_wo_stops numeric
@attribute av_word_len numeric
@attribute av_word_len_wo_stops numeric
@attribute pos_freq_distCC numeric
@attribute pos_freq_distCD numeric
@attribute pos_freq_distDT numeric
@attribute pos_freq_distEX numeric
@attribute pos_freq_distFW numeric
@attribute pos_freq_distIN numeric
@attribute pos_freq_distJJ numeric
@attribute pos_freq_distJJR numeric
@attribute pos_freq_distJJS numeric
@attribute pos_freq_distLS numeric
@attribute pos_freq_distMD numeric
@attribute pos_freq_distNN numeric
@attribute pos_freq_distNNS numeric
@attribute pos_freq_distNNP numeric
@attribute pos_freq_distNNPS numeric
@attribute pos_freq_distPDT numeric
@attribute pos_freq_distPOS numeric
@attribute pos_freq_distPRP numeric
@attribute pos_freq_distPRP$ numeric
@attribute pos_freq_distRB numeric
@attribute pos_freq_distRBR numeric
@attribute pos_freq_distRBS numeric
@attribute pos_freq_distRP numeric
@attribute pos_freq_distSYM numeric
@attribute pos_freq_distTO numeric
@attribute pos_freq_distUH numeric
@attribute pos_freq_distVB numeric
@attribute pos_freq_distVBD numeric
@attribute pos_freq_distVBG numeric
@attribute pos_freq_distVBN numeric
@attribute pos_freq_distVBP numeric
@attribute pos_freq_distVBZ numeric
@attribute pos_freq_distWDT numeric
@attribute pos_freq_distWP numeric
@attribute pos_freq_distWP$ numeric
@attribute pos_freq_distWRB numeric
@attribute word_len_dist_chars-6 numeric
@attribute word_len_dist_chars-5 numeric
@attribute word_len_dist_chars-4 numeric
@attribute word_len_dist_chars-3 numeric
@attribute word_len_dist_chars-2 numeric
@attribute word_len_dist_chars-1 numeric
@attribute word_len_dist_chars0 numeric
@attribute word_len_dist_chars1 numeric
@attribute word_len_dist_chars2 numeric
@attribute word_len_dist_chars3 numeric
@attribute word_len_dist_chars4 numeric
@attribute word_len_dist_chars5 numeric
@attribute word_len_dist_chars6 numeric
@attribute word_len_dist_chars7 numeric
@attribute word_len_dist_chars8 numeric
@attribute word_len_dist_chars9 numeric
@attribute word_len_dist_chars10 numeric
@attribute word_len_dist_chars11 numeric
@attribute word_len_dist_chars12 numeric
@attribute word_len_dist_chars13 numeric
@attribute word_len_dist_chars14 numeric
@attribute word_len_dist_chars15 numeric
@attribute word_len_dist_chars16 numeric
@attribute word_len_dist_chars17 numeric
@attribute word_len_dist_chars18 numeric
@attribute pers_pron1 numeric
@attribute pers_pron2 numeric
@attribute pers_pron3 numeric
@attribute pers_pron4 numeric
@attribute pers_pron5 numeric
@attribute pers_pron6 numeric
@attribute pers_pron7 numeric
@attribute pers_pron8 numeric
@attribute pers_pron9 numeric
@attribute pers_pron10 numeric
@attribute pers_pron11 numeric
@attribute pers_pron12 numeric
@attribute pers_pron13 numeric
@attribute pers_pron14 numeric
@attribute pers_pron15 numeric
@attribute pers_pron16 numeric
@attribute pers_pron17 numeric
@attribute pers_pron18 numeric
@attribute pers_pron19 numeric
@attribute pers_pron20 numeric
@attribute pers_pron21 numeric
@attribute pers_pron22 numeric
@attribute pers_pron23 numeric
@attribute pers_pron24 numeric
@attribute pers_pron25 numeric
@attribute pers_pron26 numeric
@attribute pers_pron27 numeric
@attribute pers_pron28 numeric
@attribute pers_pron29 numeric
@attribute pers_pron30 numeric
@attribute pers_pron31 numeric
@attribute pers_pron32 numeric
@attribute pers_pron33 numeric
@attribute pers_pron34 numeric
@attribute pers_pron35 numeric
@attribute pers_pron36 numeric
@attribute pers_pron37 numeric
@attribute pers_pron38 numeric
@attribute pers_pron39 numeric
@attribute pers_pron40 numeric
@attribute pers_pron41 numeric
@attribute pers_pron42 numeric
@attribute pers_pron43 numeric
@attribute pers_pron44 numeric
@attribute pers_pron45 numeric
@attribute pers_pron46 numeric
@attribute pers_pron47 numeric
@attribute pers_pron48 numeric
@attribute pers_pron49 numeric
@attribute pers_pron50 numeric
@attribute tense_VB numeric
@attribute tense_VBD numeric
@attribute tense_VBG numeric
@attribute tense_VBN numeric
@attribute tense_VBP numeric
@attribute tense_VBZ numeric
@attribute num_char numeric
@attribute char_freq_dist0 numeric
@attribute char_freq_dist1 numeric
@attribute char_freq_dist2 numeric
@attribute char_freq_dist3 numeric
@attribute char_freq_dist4 numeric
@attribute char_freq_dist5 numeric
@attribute char_freq_dist6 numeric
@attribute char_freq_dist7 numeric
@attribute char_freq_dist8 numeric
@attribute char_freq_dist9 numeric
@attribute char_freq_distA numeric
@attribute char_freq_distB numeric
@attribute char_freq_distC numeric
@attribute char_freq_distD numeric
@attribute char_freq_distE numeric
@attribute char_freq_distF numeric
@attribute char_freq_distG numeric
@attribute char_freq_distH numeric
@attribute char_freq_distI numeric
@attribute char_freq_distJ numeric
@attribute char_freq_distK numeric
@attribute char_freq_distL numeric
@attribute char_freq_distM numeric
@attribute char_freq_distN numeric
@attribute char_freq_distO numeric
@attribute char_freq_distP numeric
@attribute char_freq_distQ numeric
@attribute char_freq_distR numeric
@attribute char_freq_distS numeric
@attribute char_freq_distT numeric
@attribute char_freq_distU numeric
@attribute char_freq_distV numeric
@attribute char_freq_distW numeric
@attribute char_freq_distX numeric
@attribute char_freq_distY numeric
@attribute char_freq_distZ numeric
@attribute char_freq_dista numeric
@attribute char_freq_distb numeric
@attribute char_freq_distc numeric
@attribute char_freq_distd numeric
@attribute char_freq_diste numeric
@attribute char_freq_distf numeric
@attribute char_freq_distg numeric
@attribute char_freq_disth numeric
@attribute char_freq_disti numeric
@attribute char_freq_distj numeric
@attribute char_freq_distk numeric
@attribute char_freq_distl numeric
@attribute char_freq_distm numeric
@attribute char_freq_distn numeric
@attribute char_freq_disto numeric
@attribute char_freq_distp numeric
@attribute char_freq_distq numeric
@attribute char_freq_distr numeric
@attribute char_freq_dists numeric
@attribute char_freq_distt numeric
@attribute char_freq_distu numeric
@attribute char_freq_distv numeric
@attribute char_freq_distw numeric
@attribute char_freq_distx numeric
@attribute char_freq_disty numeric
@attribute char_freq_distz numeric
@attribute char_freq_distĀ numeric
@attribute char_freq_distā numeric
@attribute char_freq_distġ numeric
@attribute char_freq_distĪ numeric
@attribute char_freq_distī numeric
@attribute char_freq_distŠ numeric
@attribute char_freq_distš numeric
@attribute char_freq_distŪ numeric
@attribute char_freq_distū numeric
@attribute char_freq_distǧ numeric
@attribute char_freq_distʿ numeric
@attribute char_freq_distḍ numeric
@attribute char_freq_distḏ numeric
@attribute char_freq_distḡ numeric
@attribute char_freq_distḥ numeric
@attribute char_freq_distḫ numeric
@attribute char_freq_distḵ numeric
@attribute char_freq_distṣ numeric
@attribute char_freq_distṭ numeric
@attribute char_freq_distṯ numeric
@attribute char_freq_distẓ numeric
@attribute char_freq_dist‘ numeric
@attribute num_punct numeric
@attribute punct_freq_dist_puncts1 numeric
@attribute punct_freq_dist_puncts2 numeric
@attribute punct_freq_dist_puncts3 numeric
@attribute punct_freq_dist_puncts4 numeric
@attribute punct_freq_dist_puncts5 numeric
@attribute punct_freq_dist_puncts6 numeric
@attribute punct_freq_dist_puncts7 numeric
@attribute punct_freq_dist_puncts8 numeric
@attribute punct_freq_dist_puncts9 numeric
@attribute punct_freq_dist_puncts10 numeric
@attribute punct_freq_dist_puncts11 numeric
@attribute punct_freq_dist_puncts12 numeric
@attribute punct_freq_dist_puncts13 numeric
@attribute punct_freq_dist_puncts14 numeric
@attribute punct_freq_dist_puncts15 numeric
@attribute punct_freq_dist_puncts16 numeric
@attribute punct_freq_dist_puncts17 numeric
@attribute punct_freq_dist_puncts18 numeric
@attribute punct_freq_dist_puncts19 numeric
@attribute punct_freq_dist_puncts20 numeric
@attribute punct_freq_dist_puncts21 numeric
@attribute punct_freq_dist_puncts22 numeric
@attribute punct_freq_dist_puncts23 numeric
@attribute punct_freq_dist_puncts24 numeric
@attribute punct_freq_dist_puncts25 numeric
@attribute punct_freq_dist_puncts26 numeric
@attribute punct_freq_dist_puncts27 numeric
@attribute punct_freq_dist_puncts28 numeric
@attribute punct_freq_dist_puncts29 numeric
@attribute punct_freq_dist_puncts30 numeric
@attribute punct_freq_dist_puncts31 numeric
@attribute punct_freq_dist_puncts32 numeric
@attribute punct_freq_dist_chars1 numeric
@attribute punct_freq_dist_chars2 numeric
@attribute punct_freq_dist_chars3 numeric
@attribute punct_freq_dist_chars4 numeric
@attribute punct_freq_dist_chars5 numeric
@attribute punct_freq_dist_chars6 numeric
@attribute punct_freq_dist_chars7 numeric
@attribute punct_freq_dist_chars8 numeric
@attribute punct_freq_dist_chars9 numeric
@attribute punct_freq_dist_chars10 numeric
@attribute punct_freq_dist_chars11 numeric
@attribute punct_freq_dist_chars12 numeric
@attribute punct_freq_dist_chars13 numeric
@attribute punct_freq_dist_chars14 numeric
@attribute punct_freq_dist_chars15 numeric
@attribute punct_freq_dist_chars16 numeric
@attribute punct_freq_dist_chars17 numeric
@attribute punct_freq_dist_chars18 numeric
@attribute punct_freq_dist_chars19 numeric
@attribute punct_freq_dist_chars20 numeric
@attribute punct_freq_dist_chars21 numeric
@attribute punct_freq_dist_chars22 numeric
@attribute punct_freq_dist_chars23 numeric
@attribute punct_freq_dist_chars24 numeric
@attribute punct_freq_dist_chars25 numeric
@attribute punct_freq_dist_chars26 numeric
@attribute punct_freq_dist_chars27 numeric
@attribute punct_freq_dist_chars28 numeric
@attribute punct_freq_dist_chars29 numeric
@attribute punct_freq_dist_chars30 numeric
@attribute punct_freq_dist_chars31 numeric
@attribute punct_freq_dist_chars32 numeric
@attribute punct_freq_dist_words1 numeric
@attribute punct_freq_dist_words2 numeric
@attribute punct_freq_dist_words3 numeric
@attribute punct_freq_dist_words4 numeric
@attribute punct_freq_dist_words5 numeric
@attribute punct_freq_dist_words6 numeric
@attribute punct_freq_dist_words7 numeric
@attribute punct_freq_dist_words8 numeric
@attribute punct_freq_dist_words9 numeric
@attribute punct_freq_dist_words10 numeric
@attribute punct_freq_dist_words11 numeric
@attribute punct_freq_dist_words12 numeric
@attribute punct_freq_dist_words13 numeric
@attribute punct_freq_dist_words14 numeric
@attribute punct_freq_dist_words15 numeric
@attribute punct_freq_dist_words16 numeric
@attribute punct_freq_dist_words17 numeric
@attribute punct_freq_dist_words18 numeric
@attribute punct_freq_dist_words19 numeric
@attribute punct_freq_dist_words20 numeric
@attribute punct_freq_dist_words21 numeric
@attribute punct_freq_dist_words22 numeric
@attribute punct_freq_dist_words23 numeric
@attribute punct_freq_dist_words24 numeric
@attribute punct_freq_dist_words25 numeric
@attribute punct_freq_dist_words26 numeric
@attribute punct_freq_dist_words27 numeric
@attribute punct_freq_dist_words28 numeric
@attribute punct_freq_dist_words29 numeric
@attribute punct_freq_dist_words30 numeric
@attribute punct_freq_dist_words31 numeric
@attribute punct_freq_dist_words32 numeric
@attribute voc_richness numeric
@attribute higher_needs numeric
@attribute lower_needs numeric
@attribute rad_dict numeric
@attribute sentiwordnet numeric
@attribute jihadlist numeric
@attribute funct_words numeric
@attribute det_n numeric
@attribute norms numeric
@attribute comps numeric
@attribute supers numeric
@attribute all_adj numeric
@attribute ne_geo_pos numeric
@attribute ne_persons numeric
@attribute ne_locations numeric
@attribute ne_organizations numeric
@attribute ne_total numeric

@data
nor,17,18.176470588235293,89.11764705882355,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.0,0.05882352941176471,0.1176470588235294,0.0,0.0,0.05882352941176471,0.0,0.0,0.1176470588235294,0.0,0.05882352941176471,0.1176470588235294,0.0,0.05882352941176471,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.05882352941176471,0.0,0.05882352941176471,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,198,4.9029126213592225,5.979797979797981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197411003236246,0.0,0.0,0.0,0.022653721682847898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035598705501618116,0.0,0.0032362459546925572,0.0,0.0,0.016181229773462782,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0064724919093851144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064724919093851144,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1515,0.009240924092409241,0.004620462046204621,0.0039603960396039604,0.00132013201320132,0.0026402640264026407,0.0006600660066006602,0.00132013201320132,0.0006600660066006602,0.0,0.00132013201320132,0.0026402640264026407,0.0006600660066006602,0.007260726072607261,0.0,0.0,0.00132013201320132,0.0,0.0,0.0039603960396039604,0.0,0.0,0.00132013201320132,0.0039603960396039604,0.004620462046204621,0.0006600660066006602,0.0,0.0,0.0006600660066006602,0.0033003300330033004,0.006600660066006601,0.0006600660066006602,0.00132013201320132,0.0019801980198019802,0.0,0.0019801980198019802,0.0,0.07392739273927393,0.014521452145214522,0.024422442244224418,0.037623762376237616,0.12277227722772276,0.02178217821782178,0.015181518151815182,0.04356435643564356,0.06534653465346535,0.00132013201320132,0.01188118811881188,0.03300330033003299,0.018481848184818482,0.06468646864686467,0.07062706270627063,0.0198019801980198,0.0006600660066006602,0.07260726072607261,0.05742574257425743,0.08382838283828382,0.018481848184818482,0.0052805280528052815,0.023762376237623763,0.0019801980198019802,0.02046204620462046,0.0006600660066006602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.24489795918367346,0.0,0.020408163265306117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469387755102041,0.020408163265306117,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007920792079207921,0.0,0.0006600660066006602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01122112211221122,0.0006600660066006602,0.01188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03883495145631068,0.0,0.0032362459546925572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05501618122977346,0.0032362459546925572,0.05825242718446603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167597765363129,0.2793296089385475,2.793296089385475,0.8379888268156425,0.017769607843137254,0.0,29.329608938547487,7.282913165266106,7.563025210084032,0.5602240896358543,0.2801120448179272,8.403361344537815,0.02,0.02333333333333333,0.0,0.013333333333333334,0.05666666666666665
nor,22,27.95454545454545,137.5,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909093,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,615,363,4.91869918699187,6.3801652892561975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943089430894309,0.0,0.0,0.0,0.008130081300813009,0.0016260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03739837398373984,0.0,0.00975609756097561,0.0,0.0,0.024390243902439025,0.0032520325203252032,0.0,0.0016260162601626016,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.014634146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3025,0.001652892561983471,0.0,0.0,0.0006611570247933885,0.0,0.0,0.00033057851239669424,0.0,0.0,0.0,0.0019834710743801653,0.00033057851239669424,0.001322314049586777,0.001322314049586777,0.0,0.0009917355371900829,0.0009917355371900829,0.0,0.0006611570247933885,0.001322314049586777,0.007272727272727274,0.0,0.003305785123966942,0.004958677685950414,0.00033057851239669424,0.004958677685950414,0.0,0.001322314049586777,0.009586776859504131,0.0019834710743801653,0.003305785123966942,0.0,0.00231404958677686,0.0006611570247933885,0.0,0.0,0.08429752066115702,0.006611570247933884,0.027768595041322317,0.036694214876033054,0.11338842975206613,0.014876033057851241,0.019504132231404958,0.04297520661157025,0.07107438016528926,0.001322314049586777,0.0056198347107438,0.03206611570247934,0.020495867768595043,0.07570247933884297,0.07966942148760331,0.020826446280991732,0.00033057851239669424,0.06644628099173554,0.06776859504132231,0.08396694214876033,0.030743801652892564,0.00628099173553719,0.011900826446280993,0.0019834710743801653,0.01851239669421488,0.00033057851239669424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.34,0.0,0.22,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008925619834710744,0.0,0.0,0.0,0.0,0.0006611570247933885,0.0,0.0,0.0,0.0,0.011239669421487604,0.0,0.007272727272727274,0.0,0.0009917355371900829,0.0,0.0,0.0,0.0,0.0,0.0,0.0019834710743801653,0.0,0.0019834710743801653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902439024390234,0.0,0.0,0.0,0.0,0.0032520325203252032,0.0,0.0,0.0,0.0,0.05528455284552845,0.0,0.03577235772357724,0.0,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.0,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902097902097902,0.0,2.097902097902098,1.1188811188811192,-0.013291855203619907,0.0,34.12587412587413,6.9930069930069925,13.706293706293707,0.2797202797202797,0.13986013986013987,14.125874125874127,0.01485148514851485,0.01485148514851485,0.006600660066006601,0.0462046204620462,0.08250825082508251
