voc_richness,higher_needs,lower_needs,rad_dict,sentiwordnet,jihadlist
0.388689407540395,0.3590664272890485,3.859964093357271,0.718132854578097,-0.01754032258064516,0.0
0.42095238095238097,0.5714285714285714,3.0476190476190474,0.38095238095238093,-0.01805333333333333,0.0
0.43486590038314177,0.9578544061302682,3.4482758620689653,0.5747126436781609,-0.02015987460815047,0.0
0.38073394495412843,0.1529051987767584,2.140672782874618,1.3761467889908257,-0.032932011331444765,0.0
0.2814070351758794,0.3589375448671931,2.297200287150036,1.5075376884422111,-0.0006740412979350935,0.0
0.3744360902255639,2.706766917293233,2.556390977443609,0.7518796992481203,0.004583333333333335,0.0
0.36914893617021277,0.7446808510638298,2.3404255319148937,0.0,0.006987577639751552,0.0
0.3684210526315789,2.9239766081871346,2.573099415204678,0.7017543859649122,0.009269067796610173,0.0
0.26907073509015256,2.6814609338881183,3.467406380027739,0.5085529357374018,-0.0036402943882244618,0.0
0.3713235294117647,0.2757352941176471,4.963235294117647,0.36764705882352944,0.0008051529790660192,0.0
0.4627659574468085,0.5319148936170213,1.3297872340425532,1.0638297872340425,0.01261467889908257,0.0
0.3980309423347398,0.2812939521800281,1.1251758087201125,1.1251758087201125,-0.007867132867132868,0.0
0.48626373626373626,1.098901098901099,2.7472527472527473,1.098901098901099,0.011563876651982379,0.0
0.46859903381642515,0.4830917874396135,3.6231884057971016,0.24154589371980675,0.0011682242990654207,0.0
0.44301765650080255,0.32102728731942215,3.5313001605136436,1.2841091492776886,-0.023565573770491805,0.0
0.3108974358974359,0.5608974358974359,2.4038461538461537,0.7211538461538461,-0.00622171945701358,0.0
0.41113490364025695,0.6423982869379015,3.3190578158458246,0.4282655246252677,-0.013119047619047624,0.0
0.34177215189873417,0.2109704641350211,4.571026722925457,0.2109704641350211,0.01650062266500623,0.0
0.40224032586558045,0.10183299389002037,1.7311608961303462,0.814663951120163,-0.014492753623188408,0.0
0.3957845433255269,0.936768149882904,2.34192037470726,0.351288056206089,-0.015143737166324438,0.0
0.17183125784342118,0.25098947774881747,2.3940534800656432,0.8205425234095955,-0.006923323823109839,0.0
0.36045197740112994,0.4519774011299435,5.19774011299435,1.2429378531073447,-0.010000000000000002,0.0
0.3429657794676806,0.45627376425855515,5.019011406844107,3.8783269961977185,-0.0035293350717079397,0.0
0.42790152403282533,0.7033997655334114,3.9859320046893316,1.4067995310668229,0.00815217391304348,0.0
0.25323910482921086,0.35335689045936397,3.1802120141342756,1.4605418138987043,-0.005705882352941172,0.0
0.368836291913215,0.7889546351084813,4.043392504930966,0.7889546351084813,-0.01967370441458733,0.0
0.402187120291616,0.24301336573511542,3.0376670716889427,1.336573511543135,-0.02254098360655738,0.0
0.3068731848983543,2.5169409486931267,5.711519845111326,0.0968054211035818,0.0087948717948718,0.0
0.31353135313531355,0.46204620462046203,2.9702970297029703,0.9240924092409241,-0.005069524913093856,0.0
0.4500601684717208,0.24067388688327315,2.406738868832732,1.6847172081829123,-0.025214592274678115,0.0
0.4916387959866221,0.33444816053511706,2.0066889632107023,1.6722408026755853,0.009090909090909094,0.0
0.47245017584994137,0.5861664712778429,2.1101992966002343,1.64126611957796,-0.015284836065573779,0.0
0.38676470588235295,0.8823529411764706,5.147058823529412,0.29411764705882354,0.01566666666666667,0.0
0.30019782393669636,0.34619188921859545,3.90702274975272,1.9287833827893175,-0.01066638441998306,0.0
0.3167305236270754,0.7662835249042146,3.001277139208174,1.9157088122605364,-0.000475796930342387,0.0
0.2867383512544803,0.26881720430107525,2.598566308243728,1.4336917562724014,-0.009791079812206567,0.0
0.4004777070063694,0.3980891719745223,2.627388535031847,2.7070063694267517,-0.004452506596306069,0.0
0.34317484662576686,0.3067484662576687,4.026073619631902,0.8819018404907976,0.005209656084656088,0.0
0.3023164507263447,1.452689438555163,3.690616411464468,3.1016882606988614,-0.014484363636363635,0.0
0.38305941845764857,0.2528445006321112,3.034134007585335,0.5056890012642224,0.011391625615763547,0.0
0.34225195094760313,0.33444816053511706,2.118171683389075,0.5574136008918618,-0.0146875,0.0
0.23669407183037647,0.4327131112072696,3.5482475118996106,0.5192557334487234,-0.013466850828729279,0.0
0.3014521782674011,0.5007511266900351,4.206309464196295,0.4506760140210315,0.003371345029239775,0.0
0.4274447949526814,1.2618296529968454,3.1545741324921135,0.9463722397476341,0.03102208201892745,0.0
0.44637223974763407,0.0,2.5236593059936907,1.4195583596214512,-0.030589123867069485,0.0
0.18978276438290761,0.692289329195512,2.315588445929816,0.453568870852232,-0.001630181648812297,0.16666666666666666
0.3296928327645051,0.4778156996587031,3.2764505119453924,2.1160409556313993,-0.01210732984293194,0.0
0.35170603674540685,0.17497812773403323,3.674540682414698,0.7874015748031497,-0.0032655971479500917,0.0
0.18057542521061834,0.6358289620092196,4.037513908758544,5.913209346685742,0.000684948582112814,0.0
0.20577617328519857,0.5028365136668386,3.4167096441464673,2.0629190304280556,0.009653273809523813,0.0
0.45598591549295775,0.8802816901408451,3.8732394366197185,0.176056338028169,0.025160990712074296,0.0
0.549079754601227,0.0,1.5337423312883436,0.9202453987730062,-0.024425287356321837,0.0
0.39444444444444443,1.25,3.1944444444444446,1.8055555555555556,0.004641089108910892,0.0
0.4453376205787781,0.1607717041800643,1.2861736334405145,0.6430868167202572,0.00927299703264095,0.0
0.3205928237129485,0.0,1.6380655226209049,1.1700468018720749,0.006216133942161341,0.0
0.42249240121580545,0.303951367781155,1.21580547112462,1.9756838905775076,-0.005296610169491525,0.0
0.28027681660899656,0.28835063437139563,1.9607843137254901,0.7497116493656286,-0.009415938864628819,0.0
0.23696043165467626,0.49460431654676257,5.170863309352518,0.7643884892086331,-0.014476419634263708,0.0
0.4064625850340136,0.3401360544217687,2.5510204081632653,1.0204081632653061,0.03262867647058823,0.0
0.25417867435158503,0.5187319884726225,1.6138328530259367,0.1729106628242075,-0.008839950372208437,0.0
0.2997416020671835,0.7321274763135228,3.574504737295435,0.818260120585702,-0.001090371621621622,0.0
0.20612079448723145,0.3242805026347791,2.7969193352249695,0.9323064450749898,-0.013314351673720658,0.0
0.4041095890410959,1.2328767123287672,1.2328767123287672,0.410958904109589,0.0017680798004987563,0.0
0.4420529801324503,1.6556291390728477,4.139072847682119,6.125827814569536,0.0042349206349206366,0.0
0.2855098389982111,0.5366726296958855,5.831842576028622,1.5742397137745976,-0.0005298057602143302,0.0
0.22459189046866773,0.4476040021063718,4.713006845708268,2.9225908372827805,0.001665655032878105,0.0
0.2941874258600237,0.7710557532621589,2.431791221826809,0.4151838671411625,0.001509661835748792,0.3333333333333333
0.42642140468227424,1.0033444816053512,2.1739130434782608,0.33444816053511706,0.029529801324503308,0.0
0.4338235294117647,1.6544117647058822,1.6544117647058822,0.7352941176470589,0.007022471910112363,0.0
0.26201696512723843,0.43983663210807417,3.016022620169651,4.021363493559535,-0.0053091428571428595,0.2
0.155257586450247,0.7998118089861209,4.892966360856269,0.32933427428840273,-0.015275460717749753,0.5
0.3240963855421687,0.4819277108433735,3.3734939759036147,0.6024096385542169,0.021469543147208125,0.0
0.29816069699903197,0.2904162633107454,4.453049370764763,0.9196515004840271,0.003735059760956172,0.0
0.30268918073796125,0.31269543464665417,2.9393370856785492,0.6879299562226392,0.004844961240310086,0.2777777777777778
0.413447782546495,1.859799713876967,4.148783977110157,1.0014306151645207,-0.011239782016348773,0.0
0.12236681958618106,0.4306712854601629,3.398558187435633,4.859095590300534,-0.009856173421300657,0.0
0.31493001555209954,0.6220839813374806,5.209953343701399,4.665629860031104,-0.014880952380952377,0.0
0.47368421052631576,0.42105263157894735,1.6842105263157894,0.8421052631578947,0.00692395437262357,0.0
0.5266666666666666,1.0,4.0,0.3333333333333333,-0.009636942675159233,0.0
0.5375375375375375,0.9009009009009009,3.903903903903904,1.2012012012012012,0.007664864864864861,0.0
0.49353448275862066,0.0,1.7241379310344827,1.293103448275862,0.005364806866952794,0.0
0.24969199178644763,0.6570841889117043,4.271047227926078,1.4373716632443532,-0.02116797488226059,0.0
0.4162724692526017,1.3245033112582782,5.581835383159887,0.1892147587511826,0.011089473684210524,0.0
