num_char,char_freq_dist0,char_freq_dist1,char_freq_dist2,char_freq_dist3,char_freq_dist4,char_freq_dist5,char_freq_dist6,char_freq_dist7,char_freq_dist8,char_freq_dist9,char_freq_distA,char_freq_distB,char_freq_distC,char_freq_distD,char_freq_distE,char_freq_distF,char_freq_distG,char_freq_distH,char_freq_distI,char_freq_distJ,char_freq_distK,char_freq_distL,char_freq_distM,char_freq_distN,char_freq_distO,char_freq_distP,char_freq_distQ,char_freq_distR,char_freq_distS,char_freq_distT,char_freq_distU,char_freq_distV,char_freq_distW,char_freq_distX,char_freq_distY,char_freq_distZ,char_freq_dista,char_freq_distb,char_freq_distc,char_freq_distd,char_freq_diste,char_freq_distf,char_freq_distg,char_freq_disth,char_freq_disti,char_freq_distj,char_freq_distk,char_freq_distl,char_freq_distm,char_freq_distn,char_freq_disto,char_freq_distp,char_freq_distq,char_freq_distr,char_freq_dists,char_freq_distt,char_freq_distu,char_freq_distv,char_freq_distw,char_freq_distx,char_freq_disty,char_freq_distz,char_freq_distĀ,char_freq_distā,char_freq_distġ,char_freq_distĪ,char_freq_distī,char_freq_distŠ,char_freq_distš,char_freq_distŪ,char_freq_distū,char_freq_distǧ,char_freq_distʿ,char_freq_distḍ,char_freq_distḏ,char_freq_distḡ,char_freq_distḥ,char_freq_distḫ,char_freq_distḵ,char_freq_distṣ,char_freq_distṭ,char_freq_distṯ,char_freq_distẓ,char_freq_dist‘
888,0.0022522522522522522,0.0033783783783783786,0.0045045045045045045,0.0011261261261261261,0.0,0.0022522522522522522,0.0,0.0,0.0,0.0,0.0022522522522522522,0.006756756756756757,0.0022522522522522522,0.0,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.007882882882882882,0.0011261261261261261,0.0,0.0,0.009009009009009009,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0,0.0,0.009009009009009009,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0,0.059684684684684686,0.016891891891891893,0.02252252252252252,0.030405405405405407,0.134009009009009,0.013513513513513514,0.02364864864864865,0.04842342342342342,0.06306306306306306,0.0011261261261261261,0.015765765765765764,0.03490990990990991,0.016891891891891893,0.06306306306306306,0.06981981981981981,0.02027027027027027,0.0,0.05518018018018018,0.07545045045045046,0.09684684684684684,0.02702702702702703,0.009009009009009009,0.01463963963963964,0.0045045045045045045,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,0.003893575600259572,0.0,0.001946787800129786,0.0,0.0,0.0006489292667099286,0.0,0.0,0.0,0.0,0.0012978585334198572,0.0006489292667099286,0.0006489292667099286,0.0025957170668397143,0.0,0.0006489292667099286,0.0,0.0,0.011680726800778715,0.0012978585334198572,0.0006489292667099286,0.0006489292667099286,0.003244646333549643,0.0006489292667099286,0.0006489292667099286,0.0006489292667099286,0.0,0.0,0.009085009733939001,0.0006489292667099286,0.0025957170668397143,0.0,0.0,0.0,0.003893575600259572,0.0,0.08111615833874107,0.014925373134328358,0.02855288773523686,0.04153147306943543,0.11031797534068787,0.020765736534717714,0.0227125243348475,0.046073977936404935,0.0681375730045425,0.0025957170668397143,0.005840363400389357,0.03763789746917586,0.025957170668397145,0.07462686567164178,0.08306294613887086,0.01752109020116807,0.0006489292667099286,0.06229720960415315,0.05710577547047372,0.07657365347177157,0.026606099935107073,0.009085009733939001,0.015574302401038288,0.0012978585334198572,0.016223231667748216,0.0012978585334198572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,0.002598077422707197,0.001558846453624318,0.001558846453624318,0.000779423226812159,0.0,0.0005196154845414394,0.0,0.0,0.0,0.0,0.004156923876331515,0.001558846453624318,0.000779423226812159,0.000779423226812159,0.002338269680436477,0.0012990387113535984,0.0005196154845414394,0.0002598077422707197,0.009353078721745909,0.0010392309690828788,0.0010392309690828788,0.000779423226812159,0.0012990387113535984,0.0012990387113535984,0.000779423226812159,0.0018186541958950377,0.0005196154845414394,0.0002598077422707197,0.010392309690828787,0.010652117433099507,0.001558846453624318,0.0,0.001558846453624318,0.0,0.0005196154845414394,0.0,0.08106001558846454,0.013769810340348142,0.028059236165237724,0.032995583268381395,0.1189919459599896,0.017407118732138217,0.02156404260846973,0.043647700701480906,0.07222655235126006,0.0018186541958950377,0.014549233567160301,0.03819173811379579,0.02494154325798909,0.06573135879449207,0.05715770329955833,0.012470771628994544,0.0010392309690828788,0.06547155105222136,0.06651078202130424,0.08391790075344245,0.029358274876591324,0.00805404001039231,0.012730579371265264,0.001558846453624318,0.019485580670303974,0.0012990387113535984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,0.009354536950420954,0.003274087932647334,0.0023386342376052385,0.0,0.0004677268475210477,0.003274087932647334,0.0,0.0,0.0009354536950420954,0.0,0.0037418147801683817,0.0009354536950420954,0.0,0.0009354536950420954,0.0004677268475210477,0.0,0.0,0.0009354536950420954,0.00841908325537886,0.0,0.0009354536950420954,0.0009354536950420954,0.0023386342376052385,0.0009354536950420954,0.0,0.0037418147801683817,0.0,0.0009354536950420954,0.008886810102899906,0.002806361085126286,0.0009354536950420954,0.0,0.0023386342376052385,0.0,0.0,0.0004677268475210477,0.09494855004677269,0.012628624883068288,0.03274087932647334,0.0411599625818522,0.1117867165575304,0.0205799812909261,0.015902712815715623,0.04396632366697849,0.07577174929840973,0.002806361085126286,0.005612722170252572,0.042563143124415344,0.022918615528531337,0.0519176800748363,0.05425631431244153,0.01683816651075772,0.001403180542563143,0.06314312441534144,0.0626753975678204,0.08746492048643592,0.02432179607109448,0.007483629560336763,0.014499532273152479,0.0009354536950420954,0.022918615528531337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,0.0,0.0008130081300813008,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.002845528455284553,0.0012195121951219512,0.0008130081300813008,0.0004065040650406504,0.0016260162601626016,0.0,0.0,0.0032520325203252032,0.0004065040650406504,0.0,0.0004065040650406504,0.0024390243902439024,0.0008130081300813008,0.0004065040650406504,0.0016260162601626016,0.0,0.0008130081300813008,0.0040650406504065045,0.0016260162601626016,0.0004065040650406504,0.0004065040650406504,0.0004065040650406504,0.0,0.0,0.0,0.07804878048780488,0.016666666666666666,0.02926829268292683,0.036178861788617886,0.11991869918699187,0.02113821138211382,0.021544715447154472,0.042682926829268296,0.07926829268292683,0.0024390243902439024,0.00853658536585366,0.03943089430894309,0.03211382113821138,0.06707317073170732,0.07520325203252033,0.016260162601626018,0.0008130081300813008,0.06910569105691057,0.05934959349593496,0.08617886178861789,0.026422764227642278,0.0065040650406504065,0.015040650406504066,0.0020325203252032522,0.01016260162601626,0.0032520325203252032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,0.0005633802816901409,0.0028169014084507044,0.0005633802816901409,0.0,0.0005633802816901409,0.0005633802816901409,0.0,0.0011267605633802818,0.0005633802816901409,0.0005633802816901409,0.0005633802816901409,0.0,0.0033802816901408453,0.0028169014084507044,0.0011267605633802818,0.0,0.0005633802816901409,0.0022535211267605635,0.003943661971830986,0.0005633802816901409,0.0005633802816901409,0.0,0.0028169014084507044,0.0,0.0,0.0016901408450704226,0.0,0.0016901408450704226,0.007887323943661971,0.0033802816901408453,0.0005633802816901409,0.0,0.0,0.0,0.0011267605633802818,0.0,0.0771830985915493,0.011267605633802818,0.03830985915492958,0.04,0.12112676056338029,0.01971830985915493,0.024225352112676058,0.03380281690140845,0.09126760563380282,0.0005633802816901409,0.004507042253521127,0.04112676056338028,0.01971830985915493,0.08112676056338028,0.07267605633802816,0.016901408450704224,0.0022535211267605635,0.0552112676056338,0.0676056338028169,0.0856338028169014,0.023098591549295774,0.007887323943661971,0.007323943661971831,0.0,0.012394366197183098,0.0011267605633802818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,0.0020458265139116204,0.0004091653027823241,0.0016366612111292963,0.0008183306055646482,0.0008183306055646482,0.0012274959083469722,0.0004091653027823241,0.0004091653027823241,0.0,0.0,0.005319148936170213,0.0028641571194762683,0.006955810147299509,0.0004091653027823241,0.0,0.0016366612111292963,0.0,0.0,0.0061374795417348605,0.0008183306055646482,0.0008183306055646482,0.0020458265139116204,0.0032733224222585926,0.0020458265139116204,0.0016366612111292963,0.0004091653027823241,0.0,0.0012274959083469722,0.005319148936170213,0.006955810147299509,0.0012274959083469722,0.0004091653027823241,0.0020458265139116204,0.0,0.0004091653027823241,0.0,0.07569558101472995,0.013502454991816694,0.030687397708674305,0.036824877250409165,0.12806873977086744,0.020867430441898527,0.015139116202945991,0.04541734860883797,0.07528641571194762,0.0012274959083469722,0.0061374795417348605,0.03600654664484452,0.029459901800327332,0.06792144026186579,0.07446808510638298,0.018412438625204582,0.0008183306055646482,0.054009819967266774,0.06587561374795417,0.08306055646481178,0.019230769230769232,0.010638297872340425,0.014320785597381341,0.0008183306055646482,0.012684124386252046,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,0.0012706480304955528,0.0025412960609911056,0.0025412960609911056,0.0006353240152477764,0.0,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0012706480304955528,0.0019059720457433292,0.0,0.0019059720457433292,0.0,0.0063532401524777635,0.0012706480304955528,0.0,0.0038119440914866584,0.005082592121982211,0.0006353240152477764,0.0,0.0006353240152477764,0.0031766200762388818,0.0006353240152477764,0.0,0.0,0.0,0.0025412960609911056,0.0038119440914866584,0.005082592121982211,0.0,0.0,0.0025412960609911056,0.0,0.0006353240152477764,0.0006353240152477764,0.07750952986022872,0.008259212198221092,0.03430749682337993,0.04383735705209657,0.1289707750952986,0.017789072426937738,0.0241423125794155,0.05590851334180432,0.0781448538754765,0.0012706480304955528,0.005717916137229987,0.04066073697585769,0.025412960609911054,0.05717916137229987,0.054637865311308764,0.022236340533672173,0.0,0.060991105463786534,0.05781448538754765,0.08005082592121983,0.022236340533672173,0.010165184243964422,0.015247776365946633,0.0019059720457433292,0.020330368487928845,0.0006353240152477764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5998,0.0,0.00033344448149383126,0.0,0.0,0.0,0.0,0.00016672224074691563,0.0,0.0,0.0005001667222407469,0.001333777925975325,0.001333777925975325,0.0028342780926975657,0.0010003334444814939,0.00033344448149383126,0.0010003334444814939,0.0008336112037345782,0.0008336112037345782,0.0008336112037345782,0.0006668889629876625,0.00033344448149383126,0.0011670556852284096,0.0016672224074691564,0.001333777925975325,0.001333777925975325,0.0020006668889629878,0.0,0.001833944648216072,0.0016672224074691564,0.008836278759586529,0.0,0.00033344448149383126,0.0021673891297099034,0.0,0.00033344448149383126,0.0,0.0745248416138713,0.014004668222740914,0.025841947315771923,0.038012670890296765,0.1118706235411804,0.021507169056352117,0.018672890963654553,0.04701567189063021,0.06768922974324774,0.0006668889629876625,0.005001667222407469,0.03701233744581527,0.029343114371457153,0.07552517505835278,0.07902634211403801,0.027675891963987995,0.0006668889629876625,0.06118706235411804,0.06285428476158719,0.08269423141047015,0.03251083694564855,0.008836278759586529,0.019839946648882962,0.0011670556852284096,0.011670556852284094,0.001333777925975325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013271400132714001,0.0006635700066357001,0.0006635700066357001,0.0013271400132714001,0.0,0.0019907100199071004,0.0006635700066357001,0.0013271400132714001,0.0046449900464499,0.0026542800265428003,0.0046449900464499,0.006635700066357001,0.0,0.0006635700066357001,0.0,0.0006635700066357001,0.0,0.0013271400132714001,0.0006635700066357001,0.013271400132714002,0.0006635700066357001,0.0,0.0,0.0,0.0,0.0,0.08294625082946251,0.0092899800928998,0.027869940278699403,0.0537491705374917,0.1234240212342402,0.009953550099535502,0.023224950232249502,0.0404777704047777,0.06104844061048441,0.0006635700066357001,0.0053085600530856005,0.030524220305242204,0.0245520902455209,0.07631055076310551,0.0537491705374917,0.027206370272063702,0.0,0.06436629064366291,0.07166556071665561,0.08029197080291971,0.027869940278699403,0.0072992700729927005,0.023224950232249502,0.0019907100199071004,0.019243530192435302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
