class,num_sent,av_sent_len_words,av_sent_len_chars,sent_len_dist_words3,sent_len_dist_words4,sent_len_dist_words5,sent_len_dist_words6,sent_len_dist_words7,sent_len_dist_words8,sent_len_dist_words9,sent_len_dist_words10,sent_len_dist_words11,sent_len_dist_words12,sent_len_dist_words13,sent_len_dist_words14,sent_len_dist_words15,sent_len_dist_words16,sent_len_dist_words17,sent_len_dist_words18,sent_len_dist_words19,sent_len_dist_words20,sent_len_dist_words21,sent_len_dist_words22,sent_len_dist_words23,sent_len_dist_words24,sent_len_dist_words25,sent_len_dist_words26,sent_len_dist_words27,sent_len_dist_words28,sent_len_dist_words29,sent_len_dist_words30,sent_len_dist_words31,sent_len_dist_words32,sent_len_dist_chars29,sent_len_dist_chars30,sent_len_dist_chars31,sent_len_dist_chars32,sent_len_dist_chars33,sent_len_dist_chars34,sent_len_dist_chars35,sent_len_dist_chars36,sent_len_dist_chars37,sent_len_dist_chars38,sent_len_dist_chars39,sent_len_dist_chars40,sent_len_dist_chars41,sent_len_dist_chars42,sent_len_dist_chars43,sent_len_dist_chars44,sent_len_dist_chars45,sent_len_dist_chars46,sent_len_dist_chars47,sent_len_dist_chars48,sent_len_dist_chars49,sent_len_dist_chars50,sent_len_dist_chars51,sent_len_dist_chars52,sent_len_dist_chars53,sent_len_dist_chars54,sent_len_dist_chars55,sent_len_dist_chars56,sent_len_dist_chars57,sent_len_dist_chars58,sent_len_dist_chars59,sent_len_dist_chars60,sent_len_dist_chars61,sent_len_dist_chars62,sent_len_dist_chars63,sent_len_dist_chars64,sent_len_dist_chars65,sent_len_dist_chars66,sent_len_dist_chars67,sent_len_dist_chars68,sent_len_dist_chars69,sent_len_dist_chars70,sent_len_dist_chars71,sent_len_dist_chars72,sent_len_dist_chars73,sent_len_dist_chars74,sent_len_dist_chars75,sent_len_dist_chars76,sent_len_dist_chars77,sent_len_dist_chars78,sent_len_dist_chars79,sent_len_dist_chars80,sent_len_dist_chars81,sent_len_dist_chars82,sent_len_dist_chars83,sent_len_dist_chars84,sent_len_dist_chars85,sent_len_dist_chars86,sent_len_dist_chars87,sent_len_dist_chars88,sent_len_dist_chars89,sent_len_dist_chars90,sent_len_dist_chars91,sent_len_dist_chars92,sent_len_dist_chars93,sent_len_dist_chars94,sent_len_dist_chars95,sent_len_dist_chars96,sent_len_dist_chars97,sent_len_dist_chars98,sent_len_dist_chars99,sent_len_dist_chars100,sent_len_dist_chars101,sent_len_dist_chars102,sent_len_dist_chars103,sent_len_dist_chars104,sent_len_dist_chars105,sent_len_dist_chars106,sent_len_dist_chars107,sent_len_dist_chars108,sent_len_dist_chars109,sent_len_dist_chars110,sent_len_dist_chars111,sent_len_dist_chars112,sent_len_dist_chars113,sent_len_dist_chars114,sent_len_dist_chars115,sent_len_dist_chars116,sent_len_dist_chars117,sent_len_dist_chars118,sent_len_dist_chars119,sent_len_dist_chars120,sent_len_dist_chars121,sent_len_dist_chars122,sent_len_dist_chars123,sent_len_dist_chars124,sent_len_dist_chars125,sent_len_dist_chars126,sent_len_dist_chars127,sent_len_dist_chars128,sent_len_dist_chars129,sent_len_dist_chars130,sent_len_dist_chars131,sent_len_dist_chars132,sent_len_dist_chars133,sent_len_dist_chars134,sent_len_dist_chars135,sent_len_dist_chars136,sent_len_dist_chars137,sent_len_dist_chars138,sent_len_dist_chars139,sent_len_dist_chars140,sent_len_dist_chars141,sent_len_dist_chars142,sent_len_dist_chars143,sent_len_dist_chars144,sent_len_dist_chars145,sent_len_dist_chars146,sent_len_dist_chars147,sent_len_dist_chars148
nor,10,17.6,88.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
nor,19,16.736842105263158,81.10526315789474,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nor,30,24.766666666666666,128.3,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
nor,22,19.318181818181817,97.18181818181819,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nor,25,19.72,98.4,0.0,0.04,0.0,0.08,0.04,0.08,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.12,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.04,0.0,0.0,0.0,0.0,0.0
nor,12,28.583333333333332,147.91666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nor,24,20.625,101.83333333333333,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nor,16,19.5625,98.375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.125,0.0625,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nor,53,22.150943396226417,113.16981132075472,0.03773584905660377,0.0,0.018867924528301886,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.03773584905660377,0.0,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.0,0.03773584905660377,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0
nor,19,15.947368421052632,79.3157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
nor,23,19.17391304347826,92.34782608695652,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.0,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0
nor,42,20.428571428571427,97.19047619047619,0.047619047619047616,0.023809523809523808,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0
nor,31,20.129032258064516,95.19354838709677,0.0,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0967741935483871,0.0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0
nor,57,14.771929824561404,76.70175438596492,0.0,0.0,0.05263157894736842,0.017543859649122806,0.0,0.08771929824561403,0.12280701754385964,0.03508771929824561,0.017543859649122806,0.15789473684210525,0.08771929824561403,0.03508771929824561,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.0,0.0,0.03508771929824561,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.0,0.03508771929824561,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.0,0.017543859649122806,0.0,0.03508771929824561,0.0,0.017543859649122806,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.017543859649122806,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.017543859649122806
nor,127,17.74015748031496,81.02362204724409,0.0,0.023622047244094488,0.03937007874015748,0.05511811023622047,0.0,0.06299212598425197,0.07086614173228346,0.047244094488188976,0.047244094488188976,0.03937007874015748,0.007874015748031496,0.023622047244094488,0.03937007874015748,0.031496062992125984,0.047244094488188976,0.03937007874015748,0.015748031496062992,0.023622047244094488,0.03937007874015748,0.047244094488188976,0.031496062992125984,0.015748031496062992,0.047244094488188976,0.007874015748031496,0.03937007874015748,0.023622047244094488,0.0,0.0,0.023622047244094488,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.0,0.015748031496062992,0.015748031496062992,0.007874015748031496,0.0,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.0,0.015748031496062992,0.031496062992125984,0.023622047244094488,0.0,0.015748031496062992,0.0,0.015748031496062992,0.007874015748031496,0.007874015748031496,0.0,0.007874015748031496,0.007874015748031496,0.0,0.0,0.015748031496062992,0.023622047244094488,0.015748031496062992,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.015748031496062992,0.015748031496062992,0.007874015748031496,0.007874015748031496,0.0,0.015748031496062992,0.015748031496062992,0.007874015748031496,0.0,0.023622047244094488,0.007874015748031496,0.0,0.007874015748031496,0.0,0.007874015748031496,0.007874015748031496,0.0,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.0,0.0,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.0,0.023622047244094488,0.0,0.0,0.015748031496062992,0.0,0.0,0.007874015748031496,0.015748031496062992,0.0,0.007874015748031496,0.0,0.015748031496062992,0.007874015748031496,0.0,0.0,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.015748031496062992,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.023622047244094488,0.007874015748031496,0.0,0.0,0.0,0.0,0.007874015748031496,0.0
