num_punct,punct_freq_dist_puncts1,punct_freq_dist_puncts2,punct_freq_dist_puncts3,punct_freq_dist_puncts4,punct_freq_dist_puncts5,punct_freq_dist_puncts6,punct_freq_dist_puncts7,punct_freq_dist_puncts8,punct_freq_dist_puncts9,punct_freq_dist_puncts10,punct_freq_dist_puncts11,punct_freq_dist_puncts12,punct_freq_dist_puncts13,punct_freq_dist_puncts14,punct_freq_dist_puncts15,punct_freq_dist_puncts16,punct_freq_dist_puncts17,punct_freq_dist_puncts18,punct_freq_dist_puncts19,punct_freq_dist_puncts20,punct_freq_dist_puncts21,punct_freq_dist_puncts22,punct_freq_dist_puncts23,punct_freq_dist_puncts24,punct_freq_dist_puncts25,punct_freq_dist_puncts26,punct_freq_dist_puncts27,punct_freq_dist_puncts28,punct_freq_dist_puncts29,punct_freq_dist_puncts30,punct_freq_dist_puncts31,punct_freq_dist_puncts32,punct_freq_dist_chars1,punct_freq_dist_chars2,punct_freq_dist_chars3,punct_freq_dist_chars4,punct_freq_dist_chars5,punct_freq_dist_chars6,punct_freq_dist_chars7,punct_freq_dist_chars8,punct_freq_dist_chars9,punct_freq_dist_chars10,punct_freq_dist_chars11,punct_freq_dist_chars12,punct_freq_dist_chars13,punct_freq_dist_chars14,punct_freq_dist_chars15,punct_freq_dist_chars16,punct_freq_dist_chars17,punct_freq_dist_chars18,punct_freq_dist_chars19,punct_freq_dist_chars20,punct_freq_dist_chars21,punct_freq_dist_chars22,punct_freq_dist_chars23,punct_freq_dist_chars24,punct_freq_dist_chars25,punct_freq_dist_chars26,punct_freq_dist_chars27,punct_freq_dist_chars28,punct_freq_dist_chars29,punct_freq_dist_chars30,punct_freq_dist_chars31,punct_freq_dist_chars32,punct_freq_dist_words1,punct_freq_dist_words2,punct_freq_dist_words3,punct_freq_dist_words4,punct_freq_dist_words5,punct_freq_dist_words6,punct_freq_dist_words7,punct_freq_dist_words8,punct_freq_dist_words9,punct_freq_dist_words10,punct_freq_dist_words11,punct_freq_dist_words12,punct_freq_dist_words13,punct_freq_dist_words14,punct_freq_dist_words15,punct_freq_dist_words16,punct_freq_dist_words17,punct_freq_dist_words18,punct_freq_dist_words19,punct_freq_dist_words20,punct_freq_dist_words21,punct_freq_dist_words22,punct_freq_dist_words23,punct_freq_dist_words24,punct_freq_dist_words25,punct_freq_dist_words26,punct_freq_dist_words27,punct_freq_dist_words28,punct_freq_dist_words29,punct_freq_dist_words30,punct_freq_dist_words31,punct_freq_dist_words32
22,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01126126126126126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0,0.010135135135135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0011261261261261261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.05113636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.1509433962264151,0.0,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.41509433962264153,0.0,0.3584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005191434133679429,0.0,0.0006489292667099286,0.0,0.0,0.0,0.0006489292667099286,0.0006489292667099286,0.0,0.0,0.01427644386761843,0.0,0.012329656067488644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025157232704402517,0.0,0.0031446540880503146,0.0,0.0,0.0,0.0031446540880503146,0.0031446540880503146,0.0,0.0,0.06918238993710692,0.0,0.059748427672955975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.10084033613445378,0.0,0.01680672268907563,0.0,0.0,0.008403361344537815,0.058823529411764705,0.058823529411764705,0.0,0.0,0.40336134453781514,0.025210084033613446,0.31092436974789917,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003117692907248636,0.0,0.0005196154845414394,0.0,0.0,0.0002598077422707197,0.0018186541958950377,0.0018186541958950377,0.0,0.0,0.012470771628994544,0.000779423226812159,0.009612886464016628,0.0,0.0002598077422707197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016150740242261104,0.0,0.0026917900403768506,0.0,0.0,0.0013458950201884253,0.009421265141318977,0.009421265141318977,0.0,0.0,0.06460296096904442,0.004037685060565276,0.04979811574697174,0.0,0.0013458950201884253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.0,0.0,0.44285714285714284,0.0,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037418147801683817,0.0,0.0,0.0,0.0,0.0009354536950420954,0.0004677268475210477,0.0004677268475210477,0.0,0.0,0.014499532273152479,0.0,0.01216089803554724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018823529411764704,0.0,0.0,0.0,0.0,0.004705882352941176,0.002352941176470588,0.002352941176470588,0.0,0.0,0.07294117647058823,0.0,0.0611764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189189189189189,0.02702702702702703,0.33783783783783783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065040650406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012601626016260163,0.0008130081300813008,0.01016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032454361054766734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06288032454361055,0.004056795131845842,0.05070993914807302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.2978723404255319,0.0,0.2978723404255319,0.0,0.02127659574468085,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033802816901408453,0.0,0.0,0.0,0.0,0.0011267605633802818,0.0005633802816901409,0.0005633802816901409,0.0,0.0,0.007887323943661971,0.0,0.007887323943661971,0.0,0.0005633802816901409,0.0022535211267605635,0.0,0.0,0.0,0.0,0.0,0.0011267605633802818,0.0,0.0011267605633802818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01749271137026239,0.0,0.0,0.0,0.0,0.0058309037900874635,0.0029154518950437317,0.0029154518950437317,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0029154518950437317,0.011661807580174927,0.0,0.0,0.0,0.0,0.0,0.0058309037900874635,0.0,0.0058309037900874635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.35365853658536583,0.0,0.34146341463414637,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006546644844517185,0.0,0.0,0.0,0.0,0.0,0.0016366612111292963,0.0016366612111292963,0.0,0.0,0.011865793780687398,0.0,0.011456628477905073,0.0,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03232323232323232,0.0,0.0,0.0,0.0,0.0,0.00808080808080808,0.00808080808080808,0.0,0.0,0.05858585858585859,0.0,0.05656565656565657,0.0,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.02564102564102564,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005082592121982211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008894536213468869,0.0006353240152477764,0.010165184243964422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025559105431309903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472843450479233,0.003194888178913738,0.051118210862619806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.2918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648648648648649,0.11351351351351352,0.31351351351351353,0.0,0.0,0.010810810810810811,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009003001000333445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008169389796598866,0.0035011670556852285,0.009669889963321108,0.0,0.0,0.00033344448149383126,0.0,0.0,0.0,0.00016672224074691563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599659284497445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041737649063032366,0.01788756388415673,0.049403747870528106,0.0,0.0,0.0017035775127768314,0.0,0.0,0.0,0.0008517887563884157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.4126984126984127,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.3492063492063492,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017252820172528202,0.0,0.0,0.0,0.0,0.0006635700066357001,0.0,0.0,0.0,0.0,0.007962840079628402,0.0,0.014598540145985401,0.0,0.0006635700066357001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858085808580858,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.039603960396039604,0.0,0.07260726072607261,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.012658227848101266,0.2911392405063291,0.0,0.0,0.0,0.012658227848101266,0.0759493670886076,0.012658227848101266,0.012658227848101266,0.0,0.0,0.25316455696202533,0.0,0.27848101265822783,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047080979284369113,0.010828625235404897,0.0,0.0,0.0,0.00047080979284369113,0.002824858757062147,0.00047080979284369113,0.00047080979284369113,0.0,0.0,0.009416195856873822,0.0,0.010357815442561206,0.0,0.0014124293785310734,0.0,0.0,0.0,0.0,0.00047080979284369113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022675736961451248,0.05215419501133787,0.0,0.0,0.0,0.0022675736961451248,0.013605442176870748,0.0022675736961451248,0.0022675736961451248,0.0,0.0,0.045351473922902494,0.0,0.049886621315192746,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39705882352941174,0.029411764705882353,0.3161764705882353,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008329250367466928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013228809407153356,0.0009799118079372856,0.010534051935325821,0.0,0.0002449779519843214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039627039627039624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293706293706294,0.004662004662004662,0.05011655011655012,0.0,0.0011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4647887323943662,0.014084507042253521,0.4225352112676056,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006777363605557439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011182649949169773,0.00033886818027787193,0.010166045408336157,0.0,0.0006777363605557439,0.00033886818027787193,0.0,0.0,0.0,0.00033886818027787193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052884615384615384,0.0016025641025641025,0.04807692307692308,0.0,0.003205128205128205,0.0016025641025641025,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
