@relation 'rad-nor-weka.filters.unsupervised.attribute.Remove-V-R398,220,334,356,358,366,314,250,382,411,414,436,102,435,388,106,390,372,135,6,204,33,118,125,346,286,399,350,85,361,245,404,9,93,297,132,50,105,97,373,92,393,123,60,43,280,291,431,425,209,288,246,53,121,335,94,309,96,144,158,349,379,238,426,37,394,418,406,396,30,420,428,79,83,59,422,58,273,116,57,2,127,316,325,44,39,140,113,154,111,362,228,100,374,82,91,364,70,108,62,134,155,73,119,109,47,3,115,333,7,61,88,342,101,17,107,210,432,5,41,313,252,225,86,130,120,49,416,68,352,147,341,384,203,211,18,206,55,27,153,214,202,194-197,199,212,217,215,72,232-233,76,234,236,231,65,216,222,192,218-219,117,221,193,190-191,170,168-169,171,175,172-173,167,166,165,146,160-162,148,163,174,176,52,187,239,186,188,177,189,159,185,184,183,182,128,178-181,164,223,344,355,353,359,357,360,348,368,365,363,351,427,375,285,281,306,301,312,343,339,336,429,371,376,278,403,421,408,407,412,397,417,415,413,400,395,424,383,380,386,385,387,392,423,391,389,279,419,277,247,268,276,267,269-270,264,271,251,249,248,266,272,263,262,258,257,275,274,256,78,213,8,36,149,34,133,261,255,340,253,80,131,367,69,141,90,304,303,45,441,54,129,207,112,81,405,354,254,104,40,283,242,10,98,290,287,370,99,338,77,35,152,22,150-151,200,89,71,402,51,292,442,226,145,67,48,157,443,321,15,322,66,26,142,38,198,331,137,19,410,438,56,201,139,42,381,229,87,401,64,444,347,378,46,298,126,293,29,24,14,302,337,289,369,205,241,265,110,122,25,84,310,243,305,320,433,13,259,227,114,138,296,208,440,12,31,16,20,103,124,136,32,23,143,240,63,235,311,244,156,319,74,317,445,95,318,437,307,11,324,4,75,345,329,237,28,430,295,330,294,439,300,230,284,315,323,434,21,299,377,308,409,260,332,282,328,326-327,224,1'

@attribute punct_freq_dist_words1 numeric
@attribute first_sg1 numeric
@attribute punct_freq_dist_puncts1 numeric
@attribute punct_freq_dist_puncts23 numeric
@attribute punct_freq_dist_puncts25 numeric
@attribute punct_freq_dist_chars1 numeric
@attribute char_freq_distH numeric
@attribute third_sg13 numeric
@attribute punct_freq_dist_chars17 numeric
@attribute punct_freq_dist_words14 numeric
@attribute punct_freq_dist_words17 numeric
@attribute det_n numeric
@attribute sent_len_dist_chars96 numeric
@attribute funct_words numeric
@attribute punct_freq_dist_chars23 numeric
@attribute sent_len_dist_chars100 numeric
@attribute punct_freq_dist_chars25 numeric
@attribute punct_freq_dist_chars7 numeric
@attribute sent_len_dist_chars129 numeric
@attribute sent_len_dist_words4 numeric
@attribute word_len_dist_chars3 numeric
@attribute sent_len_dist_words31 numeric
@attribute sent_len_dist_chars112 numeric
@attribute sent_len_dist_chars119 numeric
@attribute punct_freq_dist_puncts13 numeric
@attribute char_freq_distf numeric
@attribute punct_freq_dist_words2 numeric
@attribute punct_freq_dist_puncts17 numeric
@attribute sent_len_dist_chars79 numeric
@attribute punct_freq_dist_puncts28 numeric
@attribute third_sg8 numeric
@attribute punct_freq_dist_words7 numeric
@attribute sent_len_dist_words7 numeric
@attribute sent_len_dist_chars87 numeric
@attribute char_freq_distq numeric
@attribute sent_len_dist_chars126 numeric
@attribute sent_len_dist_chars44 numeric
@attribute sent_len_dist_chars99 numeric
@attribute sent_len_dist_chars91 numeric
@attribute punct_freq_dist_chars8 numeric
@attribute sent_len_dist_chars86 numeric
@attribute punct_freq_dist_chars28 numeric
@attribute sent_len_dist_chars117 numeric
@attribute sent_len_dist_chars54 numeric
@attribute sent_len_dist_chars37 numeric
@attribute num_char numeric
@attribute char_freq_distk numeric
@attribute higher_needs numeric
@attribute punct_freq_dist_words28 numeric
@attribute word_len_dist_chars8 numeric
@attribute char_freq_disth numeric
@attribute third_sg9 numeric
@attribute sent_len_dist_chars47 numeric
@attribute sent_len_dist_chars115 numeric
@attribute punct_freq_dist_puncts2 numeric
@attribute sent_len_dist_chars88 numeric
@attribute char_freq_distC numeric
@attribute sent_len_dist_chars90 numeric
@attribute sent_len_dist_chars138 numeric
@attribute av_word_len_wo_stops numeric
@attribute punct_freq_dist_puncts16 numeric
@attribute punct_freq_dist_chars14 numeric
@attribute third_sg1 numeric
@attribute punct_freq_dist_words29 numeric
@attribute sent_len_dist_chars31 numeric
@attribute punct_freq_dist_chars29 numeric
@attribute punct_freq_dist_words21 numeric
@attribute punct_freq_dist_words9 numeric
@attribute punct_freq_dist_chars31 numeric
@attribute sent_len_dist_words28 numeric
@attribute punct_freq_dist_words23 numeric
@attribute punct_freq_dist_words31 numeric
@attribute sent_len_dist_chars73 numeric
@attribute sent_len_dist_chars77 numeric
@attribute sent_len_dist_chars53 numeric
@attribute punct_freq_dist_words25 numeric
@attribute sent_len_dist_chars52 numeric
@attribute sec_pers9 numeric
@attribute sent_len_dist_chars110 numeric
@attribute sent_len_dist_chars51 numeric
@attribute num_sent numeric
@attribute sent_len_dist_chars121 numeric
@attribute char_freq_distJ numeric
@attribute char_freq_distS numeric
@attribute sent_len_dist_chars38 numeric
@attribute sent_len_dist_chars33 numeric
@attribute sent_len_dist_chars134 numeric
@attribute sent_len_dist_chars107 numeric
@attribute sent_len_dist_chars148 numeric
@attribute sent_len_dist_chars105 numeric
@attribute punct_freq_dist_puncts29 numeric
@attribute first_pl1 numeric
@attribute sent_len_dist_chars94 numeric
@attribute punct_freq_dist_chars9 numeric
@attribute sent_len_dist_chars76 numeric
@attribute sent_len_dist_chars85 numeric
@attribute punct_freq_dist_puncts31 numeric
@attribute sent_len_dist_chars64 numeric
@attribute sent_len_dist_chars102 numeric
@attribute sent_len_dist_chars56 numeric
@attribute sent_len_dist_chars128 numeric
@attribute num_word numeric
@attribute sent_len_dist_chars67 numeric
@attribute sent_len_dist_chars113 numeric
@attribute sent_len_dist_chars103 numeric
@attribute sent_len_dist_chars41 numeric
@attribute av_sent_len_words numeric
@attribute sent_len_dist_chars109 numeric
@attribute num_punct numeric
@attribute sent_len_dist_words5 numeric
@attribute sent_len_dist_chars55 numeric
@attribute sent_len_dist_chars82 numeric
@attribute punct_freq_dist_puncts9 numeric
@attribute sent_len_dist_chars95 numeric
@attribute sent_len_dist_words15 numeric
@attribute sent_len_dist_chars101 numeric
@attribute word_len_dist_chars9 numeric
@attribute lower_needs numeric
@attribute sent_len_dist_words3 numeric
@attribute sent_len_dist_chars35 numeric
@attribute char_freq_distG numeric
@attribute third_sg15 numeric
@attribute first_sg6 numeric
@attribute sent_len_dist_chars80 numeric
@attribute sent_len_dist_chars124 numeric
@attribute sent_len_dist_chars114 numeric
@attribute sent_len_dist_chars43 numeric
@attribute punct_freq_dist_words19 numeric
@attribute sent_len_dist_chars62 numeric
@attribute punct_freq_dist_puncts19 numeric
@attribute sent_len_dist_chars141 numeric
@attribute punct_freq_dist_puncts8 numeric
@attribute punct_freq_dist_chars19 numeric
@attribute word_len_dist_chars2 numeric
@attribute word_len_dist_chars10 numeric
@attribute sent_len_dist_words16 numeric
@attribute word_len_dist_chars5 numeric
@attribute sent_len_dist_chars49 numeric
@attribute sent_len_dist_words25 numeric
@attribute sent_len_dist_chars147 numeric
@attribute word_len_dist_chars13 numeric
@attribute word_len_dist_chars1 numeric
@attribute pos_freq_distWRB numeric
@attribute word_len_dist_chars-6 numeric
@attribute word_len_dist_chars-5 numeric
@attribute word_len_dist_chars-4 numeric
@attribute word_len_dist_chars-2 numeric
@attribute word_len_dist_chars11 numeric
@attribute word_len_dist_chars16 numeric
@attribute word_len_dist_chars14 numeric
@attribute sent_len_dist_chars66 numeric
@attribute first_pl5 numeric
@attribute first_pl6 numeric
@attribute sent_len_dist_chars70 numeric
@attribute first_pl7 numeric
@attribute first_pl9 numeric
@attribute first_pl4 numeric
@attribute sent_len_dist_chars59 numeric
@attribute word_len_dist_chars15 numeric
@attribute first_sg3 numeric
@attribute pos_freq_distWP numeric
@attribute word_len_dist_chars17 numeric
@attribute word_len_dist_chars18 numeric
@attribute sent_len_dist_chars111 numeric
@attribute first_sg2 numeric
@attribute pos_freq_distWP$ numeric
@attribute pos_freq_distVBZ numeric
@attribute pos_freq_distWDT numeric
@attribute pos_freq_distNN numeric
@attribute pos_freq_distLS numeric
@attribute pos_freq_distMD numeric
@attribute pos_freq_distNNS numeric
@attribute pos_freq_distPOS numeric
@attribute pos_freq_distNNP numeric
@attribute pos_freq_distNNPS numeric
@attribute pos_freq_distJJS numeric
@attribute pos_freq_distJJR numeric
@attribute pos_freq_distJJ numeric
@attribute sent_len_dist_chars140 numeric
@attribute pos_freq_distCD numeric
@attribute pos_freq_distDT numeric
@attribute pos_freq_distEX numeric
@attribute sent_len_dist_chars142 numeric
@attribute pos_freq_distFW numeric
@attribute pos_freq_distPDT numeric
@attribute pos_freq_distPRP numeric
@attribute sent_len_dist_chars46 numeric
@attribute pos_freq_distVBG numeric
@attribute third_sg2 numeric
@attribute pos_freq_distVBD numeric
@attribute pos_freq_distVBN numeric
@attribute pos_freq_distPRP$ numeric
@attribute pos_freq_distVBP numeric
@attribute pos_freq_distCC numeric
@attribute pos_freq_distVB numeric
@attribute pos_freq_distUH numeric
@attribute pos_freq_distTO numeric
@attribute pos_freq_distSYM numeric
@attribute sent_len_dist_chars122 numeric
@attribute pos_freq_distRB numeric
@attribute pos_freq_distRBR numeric
@attribute pos_freq_distRBS numeric
@attribute pos_freq_distRP numeric
@attribute pos_freq_distIN numeric
@attribute first_sg4 numeric
@attribute punct_freq_dist_puncts11 numeric
@attribute punct_freq_dist_puncts22 numeric
@attribute punct_freq_dist_puncts20 numeric
@attribute punct_freq_dist_puncts26 numeric
@attribute punct_freq_dist_puncts24 numeric
@attribute punct_freq_dist_puncts27 numeric
@attribute punct_freq_dist_puncts15 numeric
@attribute punct_freq_dist_chars3 numeric
@attribute punct_freq_dist_puncts32 numeric
@attribute punct_freq_dist_puncts30 numeric
@attribute punct_freq_dist_puncts18 numeric
@attribute punct_freq_dist_words30 numeric
@attribute punct_freq_dist_chars10 numeric
@attribute char_freq_diste numeric
@attribute char_freq_dista numeric
@attribute char_freq_distz numeric
@attribute char_freq_distu numeric
@attribute char_freq_distF numeric
@attribute punct_freq_dist_puncts10 numeric
@attribute punct_freq_dist_puncts6 numeric
@attribute punct_freq_dist_puncts3 numeric
@attribute punct_freq_dist_words32 numeric
@attribute punct_freq_dist_chars6 numeric
@attribute punct_freq_dist_chars11 numeric
@attribute presVBZ numeric
@attribute punct_freq_dist_words6 numeric
@attribute punct_freq_dist_words24 numeric
@attribute punct_freq_dist_words11 numeric
@attribute punct_freq_dist_words10 numeric
@attribute punct_freq_dist_words15 numeric
@attribute punct_freq_dist_chars32 numeric
@attribute punct_freq_dist_words20 numeric
@attribute punct_freq_dist_words18 numeric
@attribute punct_freq_dist_words16 numeric
@attribute punct_freq_dist_words3 numeric
@attribute punct_freq_dist_chars30 numeric
@attribute punct_freq_dist_words27 numeric
@attribute punct_freq_dist_chars18 numeric
@attribute punct_freq_dist_chars15 numeric
@attribute punct_freq_dist_chars21 numeric
@attribute punct_freq_dist_chars20 numeric
@attribute punct_freq_dist_chars22 numeric
@attribute punct_freq_dist_chars27 numeric
@attribute punct_freq_dist_words26 numeric
@attribute punct_freq_dist_chars26 numeric
@attribute punct_freq_dist_chars24 numeric
@attribute presVB numeric
@attribute punct_freq_dist_words22 numeric
@attribute presVBP numeric
@attribute third_sg10 numeric
@attribute sec_pers4 numeric
@attribute presVBG numeric
@attribute sec_pers3 numeric
@attribute sec_pers5 numeric
@attribute sec_pers6 numeric
@attribute third_pl9 numeric
@attribute sec_pers7 numeric
@attribute third_sg14 numeric
@attribute third_sg12 numeric
@attribute third_sg11 numeric
@attribute sec_pers2 numeric
@attribute sec_pers8 numeric
@attribute third_pl8 numeric
@attribute third_pl7 numeric
@attribute third_pl3 numeric
@attribute third_pl2 numeric
@attribute pastVBN numeric
@attribute pastVBD numeric
@attribute third_pl1 numeric
@attribute sent_len_dist_chars72 numeric
@attribute word_len_dist_chars12 numeric
@attribute sent_len_dist_words6 numeric
@attribute sent_len_dist_chars30 numeric
@attribute sent_len_dist_chars143 numeric
@attribute sent_len_dist_words32 numeric
@attribute sent_len_dist_chars127 numeric
@attribute third_pl6 numeric
@attribute third_sg18 numeric
@attribute punct_freq_dist_puncts7 numeric
@attribute third_sg16 numeric
@attribute sent_len_dist_chars74 numeric
@attribute sent_len_dist_chars125 numeric
@attribute punct_freq_dist_chars2 numeric
@attribute sent_len_dist_chars63 numeric
@attribute sent_len_dist_chars135 numeric
@attribute sent_len_dist_chars84 numeric
@attribute char_freq_distx numeric
@attribute char_freq_distw numeric
@attribute sent_len_dist_chars39 numeric
@attribute ne_geo_pos numeric
@attribute sent_len_dist_chars48 numeric
@attribute sent_len_dist_chars123 numeric
@attribute word_len_dist_chars6 numeric
@attribute sent_len_dist_chars106 numeric
@attribute sent_len_dist_chars75 numeric
@attribute punct_freq_dist_words8 numeric
@attribute punct_freq_dist_puncts21 numeric
@attribute third_sg17 numeric
@attribute sent_len_dist_chars98 numeric
@attribute sent_len_dist_chars34 numeric
@attribute char_freq_distc numeric
@attribute third_sg5 numeric
@attribute sent_len_dist_words8 numeric
@attribute sent_len_dist_chars92 numeric
@attribute char_freq_distj numeric
@attribute char_freq_distg numeric
@attribute punct_freq_dist_chars5 numeric
@attribute sent_len_dist_chars93 numeric
@attribute punct_freq_dist_puncts5 numeric
@attribute sent_len_dist_chars71 numeric
@attribute sent_len_dist_chars29 numeric
@attribute sent_len_dist_chars146 numeric
@attribute sent_len_dist_words20 numeric
@attribute sent_len_dist_chars144 numeric
@attribute sent_len_dist_chars145 numeric
@attribute word_len_dist_chars-1 numeric
@attribute sent_len_dist_chars83 numeric
@attribute sent_len_dist_chars65 numeric
@attribute punct_freq_dist_words5 numeric
@attribute sent_len_dist_chars45 numeric
@attribute char_freq_distl numeric
@attribute ne_persons numeric
@attribute first_sg7 numeric
@attribute sent_len_dist_chars139 numeric
@attribute sent_len_dist_chars61 numeric
@attribute sent_len_dist_chars42 numeric
@attribute av_word_len numeric
@attribute ne_locations numeric
@attribute char_freq_distO numeric
@attribute sent_len_dist_words13 numeric
@attribute char_freq_distP numeric
@attribute sent_len_dist_chars60 numeric
@attribute sent_len_dist_words24 numeric
@attribute sent_len_dist_chars136 numeric
@attribute sent_len_dist_chars32 numeric
@attribute word_len_dist_chars-3 numeric
@attribute char_freq_distY numeric
@attribute sent_len_dist_chars131 numeric
@attribute sent_len_dist_words17 numeric
@attribute punct_freq_dist_words13 numeric
@attribute comps numeric
@attribute sent_len_dist_chars50 numeric
@attribute word_len_dist_chars0 numeric
@attribute sent_len_dist_chars133 numeric
@attribute sent_len_dist_chars36 numeric
@attribute punct_freq_dist_chars16 numeric
@attribute first_pl2 numeric
@attribute sent_len_dist_chars81 numeric
@attribute punct_freq_dist_words4 numeric
@attribute sent_len_dist_chars58 numeric
@attribute ne_organizations numeric
@attribute punct_freq_dist_puncts14 numeric
@attribute punct_freq_dist_chars13 numeric
@attribute sent_len_dist_chars40 numeric
@attribute char_freq_distr numeric
@attribute sent_len_dist_chars120 numeric
@attribute char_freq_distm numeric
@attribute sent_len_dist_words27 numeric
@attribute sent_len_dist_words22 numeric
@attribute sent_len_dist_words12 numeric
@attribute char_freq_distv numeric
@attribute punct_freq_dist_puncts4 numeric
@attribute char_freq_disti numeric
@attribute punct_freq_dist_chars4 numeric
@attribute word_len_dist_chars4 numeric
@attribute third_sg4 numeric
@attribute sec_pers1 numeric
@attribute sent_len_dist_chars104 numeric
@attribute sent_len_dist_chars116 numeric
@attribute sent_len_dist_words23 numeric
@attribute sent_len_dist_chars78 numeric
@attribute char_freq_distD numeric
@attribute third_sg6 numeric
@attribute char_freq_disty numeric
@attribute char_freq_distN numeric
@attribute rad_dict numeric
@attribute sent_len_dist_words11 numeric
@attribute third_pl4 numeric
@attribute first_sg8 numeric
@attribute sent_len_dist_chars108 numeric
@attribute sent_len_dist_chars132 numeric
@attribute char_freq_distp numeric
@attribute word_len_dist_chars7 numeric
@attribute all_adj numeric
@attribute sent_len_dist_words10 numeric
@attribute sent_len_dist_words29 numeric
@attribute sent_len_dist_words14 numeric
@attribute sent_len_dist_words18 numeric
@attribute sent_len_dist_chars97 numeric
@attribute sent_len_dist_chars118 numeric
@attribute sent_len_dist_chars130 numeric
@attribute sent_len_dist_words30 numeric
@attribute sent_len_dist_words21 numeric
@attribute sent_len_dist_chars137 numeric
@attribute third_sg3 numeric
@attribute sent_len_dist_chars57 numeric
@attribute first_pl8 numeric
@attribute char_freq_distE numeric
@attribute third_sg7 numeric
@attribute num_word_wo_stops numeric
@attribute char_freq_distM numeric
@attribute sent_len_dist_chars68 numeric
@attribute char_freq_distK numeric
@attribute ne_total numeric
@attribute sent_len_dist_chars89 numeric
@attribute char_freq_distL numeric
@attribute norms numeric
@attribute char_freq_distA numeric
@attribute sent_len_dist_words9 numeric
@attribute char_freq_distR numeric
@attribute av_sent_len_chars numeric
@attribute sent_len_dist_chars69 numeric
@attribute punct_freq_dist_puncts12 numeric
@attribute char_freq_distW numeric
@attribute first_pl10 numeric
@attribute sent_len_dist_words26 numeric
@attribute voc_richness numeric
@attribute char_freq_disto numeric
@attribute char_freq_distX numeric
@attribute char_freq_distn numeric
@attribute supers numeric
@attribute char_freq_distt numeric
@attribute first_pl3 numeric
@attribute char_freq_distd numeric
@attribute char_freq_distI numeric
@attribute char_freq_distQ numeric
@attribute sentiwordnet numeric
@attribute sent_len_dist_words19 numeric
@attribute char_freq_dists numeric
@attribute punct_freq_dist_chars12 numeric
@attribute char_freq_distB numeric
@attribute punct_freq_dist_words12 numeric
@attribute third_pl5 numeric
@attribute char_freq_distZ numeric
@attribute char_freq_distb numeric
@attribute char_freq_distV numeric
@attribute char_freq_distT numeric
@attribute char_freq_distU numeric
@attribute first_sg5 numeric
@attribute class {nor,rad}

@data
0,0.119741,0,0,0,0,0.043564,0.006472,0,0.058252,0,7.282913,0,29.329609,0,0.058824,0,0,0.058824,0,0,0,0,0,0.020408,0.00132,0.038835,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,0.000046,0,0,0,0.009709,0,0,0.244898,0,0.024422,0.058824,0,5.979798,0,0.011881,0,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.00132,0.057426,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0.058824,0,18.176471,0,49,0,0.058824,0,0,0.058824,0,0,0,0.000461,0,0,0.015182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264,0,0.00066,0.021782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0,0,0.007921,0,0,0,0,0.00198,0,0.02,0,0,0,0,0,0,0,0,0.058824,0.058824,0.007261,0,0.058824,0,0,0,0,0,0,0,0,0,0.117647,0,0,0,0,0,0,0,0.00132,0.023333,0,0,0,0.058824,4.902913,0,0.070627,0,0.019802,0,0,0,0,0,0.020462,0,0.117647,0.003236,0.560224,0,0,0,0,0,0.009709,0,0.003236,0,0.013333,0.367347,0.00066,0,0.00066,0.058824,0.00396,0,0.058824,0,0.00132,0.020408,0.00396,0.00066,0,0,0.006472,0,0,0,0,0.037624,0,0.00198,0.064686,0.000046,0.117647,0.006472,0,0,0,0,0,8.403361,0.058824,0,0.058824,0,0,0,0,0,0,0,0.016181,0,0.035599,0.122772,0,198,0.018482,0,0.011881,0.056667,0,0.033003,7.563025,0.073927,0,0.072607,89.117647,0.058824,0.346939,0.023762,0.003236,0.117647,0.51676,0.00066,0.00198,0.00462,0.280112,0.006601,0.320388,0,0.065347,0.00066,0.01777,0.058824,0.0033,0.011221,0.014521,0.055016,0.019417,0.00066,0.00066,0.005281,0.083828,0.018482,0.022654,nor
0,0.094309,0,0.06,0.06,0,0.042975,0.004878,0,0.035772,0,6.993007,0,34.125874,0.001983,0,0.001983,0.000661,0,0,0,0.045455,0,0,0,0.000992,0.043902,0,0,0,0,0.003252,0.045455,0,0,0.045455,0,0,0,0,0,0,0,0,0,3025,0.007273,0,0,0,0,0,0,0,0.27,0,0.027769,0,0,6.380165,0.03,0.007273,0,0,0,0,0,0,0,0,0.009756,0,0,0,0,0.009756,0,0,0,0,22,0,0.001322,0.067769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0.045455,0,0,27.954545,0,100,0,0,0.045455,0,0,0.045455,0,0,0.000692,0,0,0.019504,0,0.001626,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001983,0,0.003306,0.014876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.008926,0.045455,0,0,0.000661,0.002314,0,0.014851,0,0,0,0,0,0,0,0.004878,0,0,0.001322,0,0,0,0.001322,0.000992,0,0,0,0,0,0,0,0,0.045455,0,0,0.090909,0,0,0,0.014851,0,0,0,0.045455,4.918699,0.006601,0.079669,0.090909,0.020826,0,0.045455,0,0,0,0.018512,0,0,0,0.27972,0,0,0,0,0.000992,0.009756,0,0,0,0.046205,0.22,0,0,0.001322,0,0.003306,0.136364,0.045455,0,0,0,0.000661,0,0,0.003252,0,0,0,0,0,0.036694,0.006504,0,0.075702,0,0,0.01626,0,0,0.045455,0.004959,0,14.125874,0,0.045455,0,0,0,0.045455,0,0.045455,0.045455,0.045455,0.02439,0,0.037398,0.113388,0.001626,363,0.020496,0,0.00562,0.082508,0.045455,0.032066,13.706294,0.084298,0.045455,0.066446,137.5,0,0.34,0.011901,0.009756,0.045455,0.39021,0.000331,0.001983,0.004959,0.13986,0.001983,0.349593,0.001322,0.071074,0.000331,-0.013292,0,0.009587,0.01124,0.006612,0.055285,0.014634,0.000331,0.000331,0.006281,0.083967,0.030744,0.00813,nor
0,0.104065,0,0,0,0,0.050668,0.003252,0,0.054472,0,8.67052,0,39.017341,0,0,0,0.000342,0.014493,0,0,0,0,0,0.084416,0.000171,0.009756,0,0,0,0,0.001626,0.043478,0,0,0.014493,0,0.014493,0.014493,0.000171,0.014493,0,0,0,0,5842,0.000171,0.000138,0,0,0.001027,0.000813,0.014493,0,0.077922,0.014493,0.029442,0,0,6.196193,0.006494,0.011469,0.000813,0,0,0,0.001626,0.000813,0,0,0,0,0,0.014493,0,0,0,0,0.014493,0.014493,69,0.014493,0.000685,0.06265,0.028986,0,0,0,0.014493,0.014493,0,0,0,0.000171,0,0,0,0.028986,0.014493,0,0,1230,0.014493,0,0,0,17.826087,0,154,0.028986,0,0.014493,0.006494,0,0.028986,0.014493,0,0.002859,0.028986,0,0.023109,0.002439,0,0.028986,0,0,0,0,0.014493,0,0.014493,0.006494,0,0,0,0.043478,0,0.028986,0,0,0,0,0,0,0,0,0,0.000813,0,0,0,0,0,0.014493,0,0.003252,0,0.028986,0,0.000813,0,0,0,0.014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000856,0.001027,0,0.001027,0.015406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813,0,0,0,0,0,0.000342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065,0,0,0,0,0,0,0,0,0,0,0.000813,0,0,0,0,0.001626,0.072464,0,0,0.014493,0,0,0,0.012987,0,0,0,0.002054,0,0,0,0,0.002054,0,0.0175,0.014493,0,0.000813,0.014493,0,0.000813,0.012987,0.003252,0,0,0.002225,0,0.014493,0.014493,0.000342,0.000856,0,0,0,0,0,0,0.028986,0,0,0,0.014493,0.014493,0,0.014493,0.000514,0.01,0,0,0.014493,0.014493,4.749593,0,0.063848,0.057971,0.019856,0,0.043478,0,0.014493,0,0.017973,0,0.043478,0.010569,0.650289,0.028986,0,0,0.014493,0.000171,0.01626,0,0,0,0.021667,0.435065,0.002225,0.014493,0.001198,0,0.002225,0.028986,0.043478,0.014493,0.000171,0,0.002225,0,0,0,0.004065,0.014493,0.014493,0,0.014493,0.030127,0.013008,0,0.068641,0.000092,0.057971,0.019512,0.000813,0.014493,0,0.000856,0,12.861272,0.028986,0,0.014493,0.086957,0.028986,0,0,0.028986,0.028986,0,0.025203,0,0.069106,0.116056,0.000813,683,0.027559,0,0.00736,0.049167,0,0.040397,11.99422,0.079938,0.043478,0.059055,84.666667,0.014493,0.357143,0.020712,0.005691,0.101449,0.351156,0.001027,0.001541,0.000856,0.216763,0.004279,0.397561,0.001198,0.083704,0.000685,0.002258,0,0.002739,0.009415,0.013865,0.044715,0.014634,0.000514,0.002225,0.009415,0.091065,0.028244,0.007317,nor
